"210813143420_userdefine.json","210813143420","userdefine"
"210813143535_metadata.json","210813143535","metadata"
"210813143535_userdefine.json","210813143535","userdefine"
"210813143719_metadata.json","210813143719","metadata"
"210813143719_Thumb.bmp","210813143719","Thumb"
"210813143719_userdefine.json","210813143719","userdefine"
"210813144011_metadata.json","210813144011","metadata"
"210813144011_Thumb.bmp","210813144011","Thumb"
"210813144011_userdefine.json","210813144011","userdefine"
"210813144123_metadata.json","210813144123","metadata"
"210813144123_Thumb.bmp","210813144123","Thumb"
"210813144123_userdefine.json","210813144123","userdefine"
"210813144311_metadata.json","210813144311","metadata"
"210813144311_Thumb.bmp","210813144311","Thumb"
"210813144311_userdefine.json","210813144311","userdefine"
"210813144402_metadata.json","210813144402","metadata"
"210813144402_Thumb.bmp","210813144402","Thumb"
"210813144402_userdefine.json","210813144402","userdefine"
"210813144455_metadata.json","210813144455","metadata"
"210813144455_Thumb.bmp","210813144455","Thumb"
"210813144455_userdefine.json","210813144455","userdefine"
"210813144620_metadata.json","210813144620","metadata"
"210813144620_Thumb.bmp","210813144620","Thumb"
"210813144620_userdefine.json","210813144620","userdefine"
"210813144919_metadata.json","210813144919","metadata"
"210813144919_Thumb.bmp","210813144919","Thumb"
"210813144919_userdefine.json","210813144919","userdefine"
"210813145020_metadata.json","210813145020","metadata"
"210813145020_Thumb.bmp","210813145020","Thumb"
"210813145020_userdefine.json","210813145020","userdefine"
"210813145116_metadata.json","210813145116","metadata"
"210813145116_Thumb.bmp","210813145116","Thumb"
"210813145116_userdefine.json","210813145116","userdefine"
"210813145207_metadata.json","210813145207","metadata"
"210813145207_Thumb.bmp","210813145207","Thumb"
"210813145207_userdefine.json","210813145207","userdefine"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813142902_44418_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813142902","44418","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813143005_44468_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813143005","44468","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813143214_44751_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813143214","44751","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813143420_45444_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813143420","45444","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813143535_44343_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813143535","44343","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813144011_45283_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813144011","45283","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813144123_45140_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813144123","45140","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813144311_44503_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813144311","44503","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813144402_44398_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813144402","44398","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813144455_44444_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813144455","44444","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813144620_44546_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813144620","44546","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F13_210813144919_44874_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F13","210813144919","44874","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F14_210813141714_45183_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F14","210813141714","45183","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F14_210813142328_44661_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F14","210813142328","44661","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F14_210813142603_44534_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F14","210813142603","44534","000","Uploaded"
"BallisticsIQCapture_ScannedImagesFolder_BF_L03_F14_210813143106_44393_000_Uploaded.png","BallisticsIQCapture","ScannedImagesFolder","BF","L03","F14","210813143106","44393","000","Uploaded"
